,FPR,TPR
131,0.0021104430901004775,0.008722612649855311
132,0.0021516224674682917,0.008763952046300124
133,0.002172212156152199,0.008763952046300124
134,0.002172212156152199,0.008805291442744936
135,0.0021825070004941527,0.008805291442744936
136,0.0021825070004941527,0.008887970235634559
137,0.002223686377861967,0.008887970235634559
138,0.002223686377861967,0.008929309632079371
139,0.00223398122220392,0.008929309632079371
140,0.0022442760665458738,0.008970649028524184
141,0.002326634821281502,0.009177346010748244
142,0.002336929665623456,0.009177346010748244
143,0.0023575193543073627,0.009301364200082679
144,0.0023884038873332237,0.009384042992972302
145,0.0023884038873332237,0.009425382389417114
146,0.0024089935760171306,0.009590739975196362
147,0.0024089935760171306,0.009673418768085987
148,0.0024089935760171306,0.009880115750310045
149,0.0024089935760171306,0.01000413393964448
